,cover_id,title,author,year,genre,genre_alts
2166,6685701,The Wishsong of Shannara,Terry Brooks,,Fantasy,"['Shannara (Imaginary place)', 'Accessible book', 'Protected DAISY', 'Fiction', 'Fantasy', 'Fantasy fiction', 'Elves']"
2167,859133,Mistress Masham's repose,T. H. White,,Fantasy,"['Characters in literature', 'England', 'Orphelins', 'Orphans', 'Fiction', 'Romans', 'Fantasy', 'Accessible book', ""Children's stories"", 'Protected DAISY', 'Juvenile fiction']"
2168,6696585,Dragonsong,Anne McCaffrey,,Fantasy,"['Science fiction', 'Harper Hall', 'Juvenile fiction', 'Fiction in English', 'Pern', 'Dragons', 'Fantasy', 'Harpists', 'Protected DAISY', 'Fiction', 'Accessible book']"
2169,580391,The high king,Lloyd Alexander,,Fantasy,"['Maturation (Psychology)', 'Protected DAISY', 'Magicians', 'Magic', 'Newbery Medal', 'Fantasy', 'Fantasy fiction', 'Juvenile fiction', 'Adventure and adventurers', 'Swords', 'Fiction', 'Fate and fatalism', 'Fairy tales', 'Taran (Fictitious character : Alexander)', 'Prydain (Imaginary place)', 'Accessible book', 'Good and evil']"
2170,43540,Sourcery,Terry Pratchett,,Fantasy,"['English Fantasy fiction', 'Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'Fantasy', 'Wizards', 'Protected DAISY']"
2171,8353612,Catching Fire (The Hunger Games #2),Suzanne Collins,,Fantasy,"['teen fiction', 'juvenile works', 'Young adult fiction', 'Television game shows', 'Accessible book', 'Girls', 'Fiction', 'fantasy', 'Interpersonal relations', 'Adventures and Adventurers', 'interdependence', 'Action/Adventure', 'Survival Stories', 'teenage girls', 'Survival skills', 'Reading Level-Grade 9', 'Reading Level-Grade 8', 'Survival', 'Social Themes', 'Courage', 'independence', 'Television', 'Dystopian', 'Adventure and adventurers', 'Open Library Staff Picks', 'Books and reading', 'Science fiction', 'Games', 'Reading Level-Grade 10', 'sisters', 'Dystopias', 'Apocalyptic literature', 'Self-Esteem & Self-Reliance', 'Blind', 'Reading Level-Grade 12', 'Action & Adventure', 'Insurgency', 'Heroism', 'Competition', 'Television programs', 'Bravery', 'Protected DAISY', 'Reading Level-Grade 11', 'poverty', 'Contests', 'JUVENILE FICTION', 'Defiance and Talking Back']"
2172,9272729,Outlander,Diana Gabaldon,,Fantasy,"['Jacobite Rebellion (1745-1746) fast (OCoLC)fst00981043', 'War stories', 'Man-woman relationships', 'Jacobite Rebellion, 1745-1746', 'Fiction', 'Romance', 'Time travel in fiction', 'Fantastic fiction', 'Jacobite Rebellion, 1745-1746 in fiction', 'Man-woman relationships in fiction', 'Historical fiction', 'Accessible book', 'Time Travel', 'Culloden, Battle of, Scotland, 1746', 'Space and time', 'FICTION', 'Historical', 'Time travel', 'History', 'Culloden, Battle of Scotland, 1746', 'Culloden, Battle of (Scotland : 1746) fast (OCoLC)fst00884970', 'Scotland in fiction', 'Fantasy', 'Culloden, Battle of, Scotland, 1746 in fiction', 'Protected DAISY', 'Love stories']"
2173,366258,Soul Music,Terry Pratchett,,Fantasy,"['humor', 'Discworld (Imaginary place)', 'Accessible book', 'satire', 'Discworld (Imaginary place) -- Fiction.', 'Fiction', 'Fantasy', 'Novela fantástica', 'Protected DAISY', 'Ficción', 'Mundodisco (Lugar imaginario)']"
2174,798447,Superman,Jerry Siegel,,Fantasy,"['Humor', 'Graphic Novels - Superheroes', 'Comics & Graphic Novels', 'Graphic Novels', 'Fiction - Fantasy', 'Comic books, strips', 'Anthologies', 'Fantasy', 'Comic books, strips, etc', 'Superman (Fictitious character', 'Superman (Fictitious character)', 'Heroes', 'Good and evil', 'Comics & Graphic Novels / Graphic Novels / General', 'Internet Archive Wishlist']"
2175,6453925,A Spell for Chameleon,Piers Anthony,,Fantasy,"['Xanth (Imaginary place)', 'Accessible book', 'Fantasy', 'Protected DAISY', 'Fiction']"
2176,43538,Wyrd Sisters,Terry Pratchett,,Fantasy,"['kingdom', 'humor', 'Discworld (Imaginary place)', 'Accessible book', 'satire', 'MacBeth', 'Fiction', 'Fantasy', 'Witches', 'Protected DAISY', 'Occult fiction']"
2177,430281,Howl's Moving Castle (Howl's Moving Castle #1),Diana Wynne Jones,,Fantasy,"['Castles', 'deamons', 'magic', 'Blessing and cursing', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Wizards', 'Witches', 'Protected DAISY', 'Sisters']"
2178,368749,A Wizard of Earthsea,Ursula K. Le Guin,,Fantasy,"['Margaret A. Edwards Award', 'Magic', 'Accessible book', 'Fantastic fiction', 'Fiction', 'Fantasy', 'Wizards', 'Protected DAISY', 'Earthsea (Imaginary place)']"
2179,6618290,The Cat in the Hat Comes Back,Dr. Seuss,,Fantasy,"['Play', 'Rhyming', 'Fantasy', 'Cat in the Hat', 'Juvenile fiction', 'Protected DAISY', 'Dr. Seuss', 'Fiction', ""Children's"", 'Books', 'Stories', 'Rhymes', 'Alphabet', 'Cat', 'Hat', 'Accessible book']"
2180,284301,Deryni Checkmate,Katherine Kurtz,,Fantasy,"['Fantasy', 'Accessible book', 'Deryni (Fictitious characters)', 'Protected DAISY', 'Fiction']"
2181,8311664,Pippi Långstrump i Söderhavet,Astrid Lindgren,,Fantasy,"['Humorous stories', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Accessible book', 'Children: Grades 3-4', ""Children's stories"", 'Protected DAISY', 'Island of the Pacific', 'Pippi Longstocking (Fictitious character)']"
2182,9315060,Hart's Hope,Orson Scott Card,,Fantasy,"['Fantasy', 'Accessible book', 'deities']"
2183,1199649,Redwall (Redwall #1),Brian Jacques,,Fantasy,"['Animals', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Cartoons and comics', 'Fantasy comic books, strips', 'Protected DAISY', 'Mice', 'Comic books, strips', 'Accessible book', 'Good and evil']"
2184,6765692,Coraline,Neil Gaiman,,Fantasy,"['Blind', 'Books and reading', 'Young adult fiction', 'Young adult literature', 'Paranormal fiction', 'Juvenile fiction', 'Graphic novels', 'Supernatural -- Juvenile fiction', ""Children's literature"", 'Fiction', 'Hugo Award Winner', 'Fantasy', 'Fantasy fiction', 'Supernatural', 'award:hugo_award=novella', 'award:hugo_award=2003', 'Horror stories', 'Horror fiction', 'Comic books, strips', 'Accessible book', 'Horror tales']"
2185,2977005,The Brick Moon and Other Stories,"Hale, Edward Everett",,Fantasy,"['Social life and customs', 'United States in fiction', 'fantasy', 'space travel', 'Fiction', 'science fiction']"
2186,2839933,The Night Land Volume 1,William Hope Hodgson,,Fantasy,"['Utopias', 'Fantasy', 'Horror', 'Classic Literature', 'Fiction']"
2187,6796986,Sabriel,Garth Nix,,Fantasy,"['Science Fiction & Fantasy', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Accessible book', 'Protected DAISY', 'Juvenile Fiction', 'Magical thinking']"
2188,2404612,High Deryni,Katherine Kurtz,,Fantasy,"['Accessible book', 'Deryni (Fictitious characters)', 'Fiction', 'Fantasy', 'Gwynedd (Imaginary place)', 'Protected DAISY']"
2189,2002842,The House of the Wolfings,William Morris,,Fantasy,"['Fantasy', 'Classic Literature', 'Fiction']"
2190,43536,Pyramids,Terry Pratchett,,Fantasy,"['Translations into Russian', 'Discworld (Imaginary place)', 'Accessible book', 'Protected DAISY', 'Fiction', 'Fantasy', 'American Fantasy fiction', 'Pyramids', 'Pyramids -- Fiction.']"
2191,6281504,Petunia,Roger Duvoisin,,Fantasy,"['In library', 'Geese', 'Petunia (Fictitious character : Duvoisin)', 'Accessible book', 'Fiction', 'Books and reading', 'Fantasy', 'Pride and vanity', 'Protected DAISY', 'Juvenile fiction', 'Internet Archive Wishlist']"
2192,2404614,The Source of Magic,Piers Anthony,,Fantasy,"['Xanth (Imaginary place)', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY']"
2193,366610,The Truth,Terry Pratchett,,Fantasy,"['Investigative reporting', 'Journalists', 'Newspaper publishing', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Discworld (Imaginary place)']"
2194,366657,Thief of time,Terry Pratchett,,Fantasy,"['English Fantasy fiction', 'Protected DAISY', 'Discworld (Imaginary place)', 'Fantasy', 'Accessible book', 'Discworld (Imaginary place', 'Fiction', 'Science fiction', 'Time', 'Humorous fiction', 'Clocks and watches']"
2195,7167980,Charmed Life  (Chrestomanci #1),Diana Wynne Jones,,Fantasy,"['Magic', 'Brothers and sisters', 'Juvenile Fiction', ""Children's stories"", 'Fiction', 'Fantasy', 'Witches', 'Protected DAISY', 'Accessible book']"
2196,3369964,Fire and Hemlock,Diana Wynne Jones,,Fantasy,"['magic', 'Fantasy', 'Juvenile fiction', 'Urns', 'Children of divorced parents', 'Accessible book', 'Protected DAISY', 'T.S. Eliot']"
2197,6681835,Comet in Moominland,Tove Jansson,,Fantasy,"['Comets', 'Translations into Russian', 'Juvenile fiction', 'Fiction', 'Fantasy', ""Children's stories"", 'Protected DAISY', ""Children's stories, Swedish"", 'Accessible book']"
2198,5895767,The wood beyond the world,William Morris,,Fantasy,"['Fantasy', 'English fiction', 'Classic Literature', 'Accessible book', 'Fiction']"
2199,8443596,Doctor Dolittle in the moon,Hugh Lofting,,Fantasy,"['Animals', 'Juvenile fiction', ""Children's stories, English"", 'Fiction', 'Fantasy', 'Veterinarians', 'Internet Archive Wishlist']"
2200,6821309,Haroun and the Sea of Stories (Khalifa Brothers #1),Salman Rushdie,,Fantasy,"['In library', 'Voyages and travels', 'Accessible book', 'Fathers and sons', 'Fiction', 'Fantasy', 'Hindi Short stories', 'Adventure', 'Adventure stories', 'Protected DAISY', 'Short stories', 'Juvenile fiction', 'Storytellers']"
2201,1673063,The Magic City,Edith Nesbit,,Fantasy,"['Fantasy', 'Juvenile fiction', 'Fiction', 'Accessible book', 'Cities and towns']"
2202,525391,Jonathan Strange & Mr Norrell,Susanna Clarke,,Fantasy,"['Teacher-student relationship', 'Literature', 'Magic', 'Fantasy', 'Fantasy fiction', 'Accessible book', 'Fairies', 'Fiction', 'Hugo Award Winner', 'award:hugo_award=2005', 'Magicians', 'Teacher-student relationships', 'award:hugo_award=novel', 'Historical fiction', 'Protected DAISY']"
2203,30078,Freaky Friday,Mary Rodgers,,Fantasy,"['Movie novels', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Protected DAISY', 'Mothers and daughters', 'Accessible book']"
2204,23725,Danny and the dinosaur,Syd Hoff,,Fantasy,"['Dinosaurios', 'Fantasy', 'Dinosaurs -- Juvenile fiction', 'Juvenile fiction', 'Fiction', 'Dinosaurs', 'Accessible book', 'Ficción juvenil', ""Children's stories"", 'Protected DAISY', ""Illustrated children's books"", 'Specimens', 'Spanish language materials']"
2205,1170066,The Search for Delicious,Natalie Babbitt,,Fantasy,"['Fantasy fiction', 'Juvenile fiction', 'Messengers', 'Fantasy', ""Children's stories"", 'Protected DAISY', 'Accessible book']"
2206,8311440,The castle of Llyr,Lloyd Alexander,,Fantasy,"['Accelerated Reader - 6.6.', 'Courage', 'Kings and rulers', 'Magic', 'Taran (Fictitious character : Alexander)', 'Fantasy fiction', 'Juvenile fiction', 'Protected DAISY', 'Juvenile', 'Fiction', 'Fantasy', 'Fairy tales', ""Children's stories"", 'Princesses', 'Prydain (Imaginary place)', 'Accessible book', 'Good and evil']"
2207,7880311,Bilbo's Last Song (At the Grey Havens),J.R.R. Tolkien,,Fantasy,"['Middle Earth (Imaginary place)', 'Juvenile poetry', 'Imaginary places', 'Bilbo Baggins (Fictitious character)', 'Accessible book', ""Children's poetry, English"", 'Poetry', 'Fantasy', 'English poetry', 'Protected DAISY']"
2208,3843137,Sabriel,Garth Nix,,Fantasy,"['Science Fiction & Fantasy', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'OverDrive', 'Protected DAISY', 'Juvenile Fiction']"
2209,867116,Further adventures of Nils,Selma Lagerlöf,,Fantasy,"['Fantasy', 'Sweden in fiction', 'Fiction']"
2210,198057,The dolls' house,Rumer Godden,,Fantasy,"['Play', 'Juvenile fiction', 'Fiction', 'Fantasy', ""Children's stories"", 'Dolls']"
2211,2404583,The well at the world's end,William Morris,,Fantasy,"['Fantasy', 'Classic Literature', 'Quests (Expeditions)', 'Fiction']"
2212,4449515,The Dragon Masters,Jack Vance,,Fantasy,"['Fantasy', 'Fantasy fiction', 'Protected DAISY', 'Accessible book', 'Fiction']"
2213,6423308,Monstrous Regiment,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY', 'Women soldiers']"
2214,45126,Galilee,Clive Barker,,Fantasy,"['Fantasy', 'Accessible book', 'Fiction']"
2215,2011286,Brood of the Witch-Queen,Sax Rohmer,,Fantasy,"['Magic', 'Horror', 'Fiction', 'Fantasy', 'Ancient Egypt', 'Witches', 'Protected DAISY', 'Accessible book']"
2216,366908,Jingo,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Fantasy', 'Accessible book', 'Fiction', 'Samuel Vimes (Fictitious character)', 'Protected DAISY']"
2217,4057207,Angel Island,Inez Haynes Gillmore,,Fantasy,"['Science Fiction & Fantasy', 'Accessible book', 'Fiction', 'Fantasy', 'Erotic Literature', 'Protected DAISY']"
2218,44006,Maskerade,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Opera', 'Accessible book', 'Fiction', 'Fantasy', 'Witches', 'Protected DAISY']"
2219,366407,Witches Abroad,Terry Pratchett,,Fantasy,"['English Fantasy fiction', 'Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'Fantasy', 'Witches', 'Protected DAISY', 'Occult fiction']"
2220,6397075,Moving Pictures,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'fantasy', 'Protected DAISY', 'discworld', 'Motion picture industry']"
2221,8369223,Mary Poppins comes back,P. L. Travers,,Fantasy,"['Magic', ""Children's stories, Thai"", 'Translations from English', 'Juvenile fiction', ""Children's stories, English"", 'Mary Poppins (Fictitious character)', 'Fantasy', 'Translations into Thai', 'Protected DAISY', 'Translations into Russian', 'Accessible book']"
2222,437865,Dragondrums (Harper Hall of Pern #3),Anne McCaffrey,,Fantasy,"['Science fiction', 'Harper Hall', 'Juvenile fiction', 'Pern', 'Dragons', 'Fantasy', 'Protected DAISY', 'Fiction', 'Accessible book']"
2223,438536,Black water,D. J. MacHale,,Fantasy,"['Fantasy', 'Fantasy fiction', 'Juvenile fiction', 'Adventure and adventurers', 'Bobby Pendragon (Fictitious character)', 'Space and time', 'Fiction', 'Imaginary places', 'Accessible book', 'Plague', 'Adventure stories', 'Protected DAISY', 'Rescue operations', 'Virtual reality', 'Time travel']"
2224,8276481,A Wind in the Door,Madeleine L'Engle,,Fantasy,"['Blind', 'Sick children', 'Brothers and sisters', 'Fantasy', 'Murry family (Fictitious characters)', 'Juvenile fiction', 'Fiction', 'Books and reading', 'Science fiction', 'Angels', 'Sick', 'Protected DAISY', 'Gifted children', 'Dragons', 'Juvenile literature', 'Accessible book']"
2225,433450,The Grey King,Susan Mary Cooper,,Fantasy,"['Newbery Medal', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Accessible book', 'Protected DAISY', 'JUVENILE FICTION / Legends, Myths, Fables / Arthurian', 'JUVENILE FICTION / Fantasy & Magic', 'JUVENILE FICTION / Action & Adventure']"
2226,4672628,"The Farthest Shore (The Earthsea Cycle, Book 3)",Ursula K. Le Guin,,Fantasy,"['Magic', 'Fantasy fiction', 'Juvenile fiction', 'Fiction', 'Fantasy', 'Wizards', 'Protected DAISY', 'Accessible book']"
2227,9294505,This Perfect Day,Ira Levin,,Fantasy,"['Fantasy', 'Accessible book', 'Future life', 'Protected DAISY']"
2228,9317374,The Moon Pool,A. Merritt,,Fantasy,"['Kidnapping', 'Legends', 'Imaginary places', 'Geographical myths', 'Accessible book', 'Fiction', 'Fantasy', 'Paranormal fiction', 'Botanists']"
2229,9293462,The Adventures of Tom Bombadil and Other Verses from the Red Book,J.R.R. Tolkien,,Fantasy,"['Middle-earth', 'Accessible book', 'Poetry', 'Fiction', 'Fantasy', 'Protected DAISY']"
2230,8650,Power of Three,Diana Wynne Jones,,Fantasy,"['Fantasy', 'Accessible book', ""Children's stories"", 'Protected DAISY']"
2231,767591,Don Rodriguez,Lord Dunsany,,Fantasy,"['Fantasy', 'Accessible book', 'Science Fiction & Fantasy', 'Fiction']"
2232,366249,Reaper Man,Terry Pratchett,,Fantasy,"['Death', 'Discworld (Imaginary place)', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY']"
2233,366480,Feet of Clay,Terry Pratchett,,Fantasy,"['Discworld (Imaginary place)', 'Samuel Vimes (Fictitious character)', 'Accessible book', 'Fiction', 'Science Fiction', 'Fantasy', 'Protected DAISY']"
2234,2404630,Castle Roogna,Piers Anthony,,Fantasy,"['Xanth (Imaginary place)', 'Fantasy fiction', 'Accessible book', 'Fiction', 'Fantasy', 'Protected DAISY']"
2235,5304022,Männerphantasien,Klaus Theweleit,,Fantasy,"['Fascism and women', 'Sexual behavior', 'Fantasy', 'Psychoanalysis and culture -- Germany', 'Accessible book', 'Protected DAISY', 'Psychoanalysis and culture', 'Soldiers -- Germany -- Sexual behavior', 'Fantasy. 0', 'Germany', 'Fascists', 'Soldiers', 'Attitudes', 'Fascism and sex', 'Sex in literature', 'Germany. Heer. Freikorps']"
2236,547807,The Elfstones of Shannara,Terry Brooks,,Fantasy,"['Shannara (Imaginary place)', 'Accessible book', 'Protected DAISY', 'Fiction', 'Fantasy', 'Fantasy fiction', 'Elves']"
2237,6975881,Taran Wanderer,Lloyd Alexander,,Fantasy,"['Adventure stories', 'Mirrors', 'Juvenile fiction', 'Protected DAISY', 'Fiction', 'Fantasy', 'Fairy tales', 'Identification', 'Birthparents', 'Taran (Fictitious character : Alexander)', 'Prydain (Imaginary place)', 'Identity (Psychology)', 'Accessible book', 'Good and evil']"
2238,4941553,Wintersmith,Terry Pratchett,,Fantasy,"['Young adult fiction', 'humor', 'Winter', 'Reading Level-Grade 7', 'Reading Level-Grade 6', 'Reading Level-Grade 9', 'Fairies', 'Juvenile Fiction', 'Protected DAISY', 'satire', 'Fiction', 'Fantasy', 'Accessible book', 'Reading Level-Grade 10', 'Witches', 'Reading Level-Grade 8', 'Reading Level-Grade 5', 'mythology', 'Juvenile fiction', 'Reading Level-Grade 4']"
2239,167509,Inkspell (Inkworld #2),Cornelia Funke,,Fantasy,"['Characters in literature', 'Reading Level-Grade 12', 'Magic', 'Reading Level-Grade 9', 'Fantasy fiction', 'Juvenile fiction', 'Bookbinding', 'Fiction', 'Books and reading', 'Fantasy', 'Reading Level-Grade 10', ""Children's stories"", 'Reading Level-Grade 8', 'Reading Level-Grade 11', 'Authorship', 'Characters and characteristics in literature', 'Accessible book']"
2240,291172,The Crystal Cave,Mary Stewart,,Fantasy,"['Kings and rulers', 'Adaptations', 'Accessible book', 'Merlin (Legendary character)', 'Fiction', 'Arthurian romances', 'Fantasy', 'Wizards', 'Britons']"
2241,9293461,Roverandom,J.R.R. Tolkien,,Fantasy,"['Moon', 'Kids', 'Magic', 'Shapeshifting', 'Magier', ""Children's Story"", 'Protected DAISY', 'Travel', 'Adeventure', 'Hund', 'Dragons', 'Transformation', 'Fantasy', 'Accessible book', 'Wizards', 'Sea', 'Ocean', 'Fiction', 'Dogs']"
2242,6399102,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,,Fantasy,"['Protected DAISY', 'Vampires', 'Waitresses -- Fiction', 'Cocktail servers', 'Louisiana -- Fiction', 'Waitresses', 'Fiction', 'Fantasy', 'Accessible book', 'New York Times bestseller', 'Telepathy', 'Telepathy -- Fiction', 'nyt:mass_market_paperback=2010-09-11', 'Amerikanisches Englisch', 'Vampires -- Fiction', 'Urban Fantasy']"
